query_id,split,benchmark,group_method,group_id,deployability
gsm8k:test:48,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:49,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:5,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:50,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:51,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:52,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:53,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:54,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:55,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:56,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:57,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:58,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:59,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:6,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:60,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:61,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:62,train,gsm8k,predicted_utility_state_rf_probe_plus_benchmark_k6,p04,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:1,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:10,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:100,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:11,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:12,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:13,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:14,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:15,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:16,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:17,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:18,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:19,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:2,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:20,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:21,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:22,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:23,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:24,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:25,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:26,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:27,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:28,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:29,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:3,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:30,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:31,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:32,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:33,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:34,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:35,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:36,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:37,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:38,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:39,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:4,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:40,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:41,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:42,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:43,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:44,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:45,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:46,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:47,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:48,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:49,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:5,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:50,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:51,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:52,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:53,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:54,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:55,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:56,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:57,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:58,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:59,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:6,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:60,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p00,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:61,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
humaneval:test:62,train,humaneval,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:1,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:10,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:100,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:11,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:12,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:13,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:14,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:15,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:16,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:17,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:18,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:19,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p01,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:2,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:20,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p05,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:21,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:22,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:23,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:24,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:25,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:26,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:27,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:28,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p03,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:29,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
livemathbench:test:3,train,livemathbench,predicted_utility_state_rf_probe_plus_benchmark_k6,p02,train_utility_clusters_predicted_from_observable_probe_features
